Time [s],SER,CLK,RCK
2026-01-30T14:06:08.881383250+00:00,1,1,0
2026-01-30T14:06:08.881393813+00:00,1,0,0
2026-01-30T14:06:08.881405563+00:00,1,1,0
2026-01-30T14:06:08.881416125+00:00,1,0,0
2026-01-30T14:06:08.881427875+00:00,1,1,0
2026-01-30T14:06:08.881438438+00:00,1,0,0
2026-01-30T14:06:08.881450188+00:00,1,1,0
2026-01-30T14:06:08.881460750+00:00,1,0,0
2026-01-30T14:06:08.881472500+00:00,1,1,0
2026-01-30T14:06:08.881483062+00:00,1,0,0
2026-01-30T14:06:08.881531562+00:00,1,1,0
2026-01-30T14:06:08.881542125+00:00,1,0,0
2026-01-30T14:06:08.881553875+00:00,1,1,0
2026-01-30T14:06:08.881564375+00:00,1,0,0
2026-01-30T14:06:08.881576187+00:00,1,1,0
2026-01-30T14:06:08.882862375+00:00,1,1,1
2026-01-30T14:06:08.882868812+00:00,1,0,1
2026-01-30T14:06:08.882880750+00:00,1,1,1
2026-01-30T14:06:08.882928000+00:00,1,0,1
2026-01-30T14:06:08.882930000+00:00,0,0,1
2026-01-30T14:06:08.882939688+00:00,0,1,1
2026-01-30T14:06:08.882950187+00:00,0,0,1
2026-01-30T14:06:08.882951937+00:00,1,0,1
2026-01-30T14:06:08.882962000+00:00,1,1,1
2026-01-30T14:06:08.882972500+00:00,1,0,1
2026-01-30T14:06:08.882984312+00:00,1,1,1
2026-01-30T14:06:08.882994812+00:00,1,0,1
2026-01-30T14:06:08.883006625+00:00,1,1,1
2026-01-30T14:06:08.883017125+00:00,1,0,1
2026-01-30T14:06:08.883028875+00:00,1,1,1
2026-01-30T14:06:08.883039438+00:00,1,0,1
2026-01-30T14:06:08.883051188+00:00,1,1,1
2026-01-30T14:06:08.883061750+00:00,1,0,1
2026-01-30T14:06:08.883073500+00:00,1,1,1
2026-01-30T14:06:08.883361313+00:00,1,1,0
2026-01-30T14:06:08.883365937+00:00,1,0,0
2026-01-30T14:06:08.883377812+00:00,1,1,0
2026-01-30T14:06:08.883388375+00:00,1,0,0
2026-01-30T14:06:08.883400125+00:00,1,1,0
2026-01-30T14:06:08.883410688+00:00,1,0,0
2026-01-30T14:06:08.883422500+00:00,1,1,0
2026-01-30T14:06:08.883433000+00:00,1,0,0
2026-01-30T14:06:08.883444750+00:00,1,1,0
2026-01-30T14:06:08.883455312+00:00,1,0,0
2026-01-30T14:06:08.883467062+00:00,1,1,0
2026-01-30T14:06:08.883477625+00:00,1,0,0
2026-01-30T14:06:08.883526187+00:00,1,1,0
2026-01-30T14:06:08.883536688+00:00,1,0,0
2026-01-30T14:06:08.883548500+00:00,1,1,0
2026-01-30T14:06:08.883559000+00:00,1,0,0
2026-01-30T14:06:08.883570750+00:00,1,1,0
2026-01-30T14:06:08.884705937+00:00,1,1,1
2026-01-30T14:06:08.884706000+00:00,1,1,0
2026-01-30T14:06:08.884856750+00:00,1,1,1
2026-01-30T14:06:08.884863250+00:00,1,0,1
2026-01-30T14:06:08.884865312+00:00,0,0,1
2026-01-30T14:06:08.884875000+00:00,0,1,1
2026-01-30T14:06:08.884922312+00:00,0,0,1
2026-01-30T14:06:08.884924062+00:00,1,0,1
2026-01-30T14:06:08.884934063+00:00,1,1,1
2026-01-30T14:06:08.884944625+00:00,1,0,1
2026-01-30T14:06:08.884956375+00:00,1,1,1
2026-01-30T14:06:08.884966937+00:00,1,0,1
2026-01-30T14:06:08.884978688+00:00,1,1,1
2026-01-30T14:06:08.884989250+00:00,1,0,1
2026-01-30T14:06:08.885001000+00:00,1,1,1
2026-01-30T14:06:08.885011562+00:00,1,0,1
2026-01-30T14:06:08.885023313+00:00,1,1,1
2026-01-30T14:06:08.885033875+00:00,1,0,1
2026-01-30T14:06:08.885045625+00:00,1,1,1
2026-01-30T14:06:08.885056188+00:00,1,0,1
2026-01-30T14:06:08.885067938+00:00,1,1,1
2026-01-30T14:06:08.885355688+00:00,1,1,0
2026-01-30T14:06:08.885360313+00:00,1,0,0
2026-01-30T14:06:08.885372187+00:00,1,1,0
2026-01-30T14:06:08.885382750+00:00,1,0,0
2026-01-30T14:06:08.885384688+00:00,0,0,0
2026-01-30T14:06:08.885394375+00:00,0,1,0
2026-01-30T14:06:08.885404875+00:00,0,0,0
2026-01-30T14:06:08.885406625+00:00,1,0,0
2026-01-30T14:06:08.885416688+00:00,1,1,0
2026-01-30T14:06:08.885427188+00:00,1,0,0
2026-01-30T14:06:08.885439000+00:00,1,1,0
2026-01-30T14:06:08.885449500+00:00,1,0,0
2026-01-30T14:06:08.885461313+00:00,1,1,0
2026-01-30T14:06:08.885471813+00:00,1,0,0
2026-01-30T14:06:08.885473812+00:00,0,0,0
2026-01-30T14:06:08.885520188+00:00,0,1,0
2026-01-30T14:06:08.885530750+00:00,0,0,0
2026-01-30T14:06:08.885532500+00:00,1,0,0
2026-01-30T14:06:08.885542500+00:00,1,1,0
2026-01-30T14:06:08.885553062+00:00,1,0,0
2026-01-30T14:06:08.885564812+00:00,1,1,0
2026-01-30T14:06:08.886851062+00:00,1,1,1
2026-01-30T14:06:08.886857500+00:00,1,0,1
2026-01-30T14:06:08.886869437+00:00,1,1,1
2026-01-30T14:06:08.886916750+00:00,1,0,1
2026-01-30T14:06:08.886928500+00:00,1,1,1
2026-01-30T14:06:08.886939000+00:00,1,0,1
2026-01-30T14:06:08.886950812+00:00,1,1,1
2026-01-30T14:06:08.886961313+00:00,1,0,1
2026-01-30T14:06:08.886973125+00:00,1,1,1
2026-01-30T14:06:08.886983688+00:00,1,0,1
2026-01-30T14:06:08.886985625+00:00,0,0,1
2026-01-30T14:06:08.886995312+00:00,0,1,1
2026-01-30T14:06:08.887005875+00:00,0,0,1
2026-01-30T14:06:08.887007563+00:00,1,0,1
2026-01-30T14:06:08.887017625+00:00,1,1,1
2026-01-30T14:06:08.887028125+00:00,1,0,1
2026-01-30T14:06:08.887039938+00:00,1,1,1
2026-01-30T14:06:08.887050437+00:00,1,0,1
2026-01-30T14:06:08.887062250+00:00,1,1,1
2026-01-30T14:06:08.887350000+00:00,1,1,0
2026-01-30T14:06:08.887354625+00:00,1,0,0
2026-01-30T14:06:08.887366562+00:00,1,1,0
2026-01-30T14:06:08.887377062+00:00,1,0,0
2026-01-30T14:06:08.887388875+00:00,1,1,0
2026-01-30T14:06:08.887399375+00:00,1,0,0
2026-01-30T14:06:08.887411187+00:00,1,1,0
2026-01-30T14:06:08.887421687+00:00,1,0,0
2026-01-30T14:06:08.887433437+00:00,1,1,0
2026-01-30T14:06:08.887444000+00:00,1,0,0
2026-01-30T14:06:08.887455750+00:00,1,1,0
2026-01-30T14:06:08.887466313+00:00,1,0,0
2026-01-30T14:06:08.887514812+00:00,1,1,0
2026-01-30T14:06:08.887525375+00:00,1,0,0
2026-01-30T14:06:08.887537125+00:00,1,1,0
2026-01-30T14:06:08.887547688+00:00,1,0,0
2026-01-30T14:06:08.887559438+00:00,1,1,0
2026-01-30T14:06:08.888845375+00:00,1,1,1
2026-01-30T14:06:08.888851813+00:00,1,0,1
2026-01-30T14:06:08.888863750+00:00,1,1,1
2026-01-30T14:06:08.888911000+00:00,1,0,1
2026-01-30T14:06:08.888922813+00:00,1,1,1
2026-01-30T14:06:08.888933312+00:00,1,0,1
2026-01-30T14:06:08.888935312+00:00,0,0,1
2026-01-30T14:06:08.888944938+00:00,0,1,1
2026-01-30T14:06:08.888955500+00:00,0,0,1
2026-01-30T14:06:08.888957250+00:00,1,0,1
2026-01-30T14:06:08.888967250+00:00,1,1,1
2026-01-30T14:06:08.888977812+00:00,1,0,1
2026-01-30T14:06:08.888989563+00:00,1,1,1
2026-01-30T14:06:08.889000125+00:00,1,0,1
2026-01-30T14:06:08.889011875+00:00,1,1,1
2026-01-30T14:06:08.889022438+00:00,1,0,1
2026-01-30T14:06:08.889034188+00:00,1,1,1
2026-01-30T14:06:08.889044750+00:00,1,0,1
2026-01-30T14:06:08.889056500+00:00,1,1,1
2026-01-30T14:06:08.889344312+00:00,1,1,0
2026-01-30T14:06:08.889348938+00:00,1,0,0
2026-01-30T14:06:08.889360875+00:00,1,1,0
2026-01-30T14:06:08.889371375+00:00,1,0,0
2026-01-30T14:06:08.889383188+00:00,1,1,0
2026-01-30T14:06:08.889393688+00:00,1,0,0
2026-01-30T14:06:08.889405500+00:00,1,1,0
2026-01-30T14:06:08.889416000+00:00,1,0,0
2026-01-30T14:06:08.889427812+00:00,1,1,0
2026-01-30T14:06:08.889438313+00:00,1,0,0
2026-01-30T14:06:08.889450125+00:00,1,1,0
2026-01-30T14:06:08.889460625+00:00,1,0,0
2026-01-30T14:06:08.889509187+00:00,1,1,0
2026-01-30T14:06:08.889519688+00:00,1,0,0
2026-01-30T14:06:08.889531500+00:00,1,1,0
2026-01-30T14:06:08.889542000+00:00,1,0,0
2026-01-30T14:06:08.889553813+00:00,1,1,0
2026-01-30T14:06:08.890839812+00:00,1,1,1
2026-01-30T14:06:08.890847250+00:00,1,0,1
2026-01-30T14:06:08.890859187+00:00,1,1,1
2026-01-30T14:06:08.890906438+00:00,1,0,1
2026-01-30T14:06:08.890918250+00:00,1,1,1
2026-01-30T14:06:08.890928750+00:00,1,0,1
2026-01-30T14:06:08.890940563+00:00,1,1,1
2026-01-30T14:06:08.890951062+00:00,1,0,1
2026-01-30T14:06:08.890962875+00:00,1,1,1
2026-01-30T14:06:08.890973375+00:00,1,0,1
2026-01-30T14:06:08.890985125+00:00,1,1,1
2026-01-30T14:06:08.890995687+00:00,1,0,1
2026-01-30T14:06:08.891007438+00:00,1,1,1
2026-01-30T14:06:08.891018000+00:00,1,0,1
2026-01-30T14:06:08.891029750+00:00,1,1,1
2026-01-30T14:06:08.891040312+00:00,1,0,1
2026-01-30T14:06:08.891042250+00:00,0,0,1
2026-01-30T14:06:08.891051937+00:00,0,1,1
2026-01-30T14:06:08.891338687+00:00,0,1,0
2026-01-30T14:06:08.891343312+00:00,0,0,0
2026-01-30T14:06:08.891355062+00:00,0,1,0
2026-01-30T14:06:08.891365625+00:00,0,0,0
2026-01-30T14:06:08.891377250+00:00,0,1,0
2026-01-30T14:06:08.891387750+00:00,0,0,0
2026-01-30T14:06:08.891399438+00:00,0,1,0
2026-01-30T14:06:08.891409937+00:00,0,0,0
2026-01-30T14:06:08.891411688+00:00,1,0,0
2026-01-30T14:06:08.891421750+00:00,1,1,0
2026-01-30T14:06:08.891432250+00:00,1,0,0
2026-01-30T14:06:08.891434250+00:00,0,0,0
2026-01-30T14:06:08.891443938+00:00,0,1,0
2026-01-30T14:06:08.891454438+00:00,0,0,0
2026-01-30T14:06:08.891456188+00:00,1,0,0
2026-01-30T14:06:08.891503125+00:00,1,1,0
2026-01-30T14:06:08.891513625+00:00,1,0,0
2026-01-30T14:06:08.891515625+00:00,0,0,0
2026-01-30T14:06:08.891525250+00:00,0,1,0
2026-01-30T14:06:08.891535812+00:00,0,0,0
2026-01-30T14:06:08.891547437+00:00,0,1,0
2026-01-30T14:06:08.892220563+00:00,0,1,1
2026-01-30T14:06:08.892220625+00:00,0,1,0
2026-01-30T14:06:08.892280750+00:00,0,1,1
2026-01-30T14:06:08.892280812+00:00,0,1,0
2026-01-30T14:06:08.892300875+00:00,0,1,1
2026-01-30T14:06:08.892300938+00:00,0,1,0
2026-01-30T14:06:08.892542000+00:00,0,1,1
2026-01-30T14:06:08.892542063+00:00,0,1,0
2026-01-30T14:06:08.892834063+00:00,0,1,1
2026-01-30T14:06:08.892840500+00:00,0,0,1
2026-01-30T14:06:08.892842375+00:00,1,0,1
2026-01-30T14:06:08.892852437+00:00,1,1,1
2026-01-30T14:06:08.892899875+00:00,1,0,1
2026-01-30T14:06:08.892911625+00:00,1,1,1
2026-01-30T14:06:08.892922125+00:00,1,0,1
2026-01-30T14:06:08.892933938+00:00,1,1,1
2026-01-30T14:06:08.892944437+00:00,1,0,1
2026-01-30T14:06:08.892956188+00:00,1,1,1
2026-01-30T14:06:08.892966750+00:00,1,0,1
2026-01-30T14:06:08.892978500+00:00,1,1,1
2026-01-30T14:06:08.892989062+00:00,1,0,1
2026-01-30T14:06:08.893000813+00:00,1,1,1
2026-01-30T14:06:08.893011375+00:00,1,0,1
2026-01-30T14:06:08.893013313+00:00,0,0,1
2026-01-30T14:06:08.893023000+00:00,0,1,1
2026-01-30T14:06:08.893033562+00:00,0,0,1
2026-01-30T14:06:08.893035313+00:00,1,0,1
2026-01-30T14:06:08.893045312+00:00,1,1,1
2026-01-30T14:06:08.893332937+00:00,1,1,0
2026-01-30T14:06:08.893337562+00:00,1,0,0
2026-01-30T14:06:08.893339437+00:00,0,0,0
2026-01-30T14:06:08.893339500+00:00,1,0,0
2026-01-30T14:06:08.893339625+00:00,0,0,0
2026-01-30T14:06:08.893339750+00:00,1,0,0
2026-01-30T14:06:08.893339812+00:00,0,0,0
2026-01-30T14:06:08.893349313+00:00,0,1,0
2026-01-30T14:06:08.893359875+00:00,0,0,0
2026-01-30T14:06:08.893361625+00:00,1,0,0
2026-01-30T14:06:08.893371625+00:00,1,1,0
2026-01-30T14:06:08.893382187+00:00,1,0,0
2026-01-30T14:06:08.893384125+00:00,0,0,0
2026-01-30T14:06:08.893393813+00:00,0,1,0
2026-01-30T14:06:08.893404312+00:00,0,0,0
2026-01-30T14:06:08.893406063+00:00,1,0,0
2026-01-30T14:06:08.893416125+00:00,1,1,0
2026-01-30T14:06:08.893426625+00:00,1,0,0
2026-01-30T14:06:08.893428625+00:00,0,0,0
2026-01-30T14:06:08.893438250+00:00,0,1,0
2026-01-30T14:06:08.893448812+00:00,0,0,0
2026-01-30T14:06:08.893460437+00:00,0,1,0
2026-01-30T14:06:08.893507875+00:00,0,0,0
2026-01-30T14:06:08.893519500+00:00,0,1,0
2026-01-30T14:06:08.893530000+00:00,0,0,0
2026-01-30T14:06:08.893541688+00:00,0,1,0
2026-01-30T14:06:08.894159375+00:00,1,1,1
2026-01-30T14:06:08.894159438+00:00,0,1,0
2026-01-30T14:06:08.894828313+00:00,0,1,1
2026-01-30T14:06:08.894834812+00:00,0,0,1
2026-01-30T14:06:08.894836687+00:00,1,0,1
2026-01-30T14:06:08.894846688+00:00,1,1,1
2026-01-30T14:06:08.894894125+00:00,1,0,1
2026-01-30T14:06:08.894905875+00:00,1,1,1
2026-01-30T14:06:08.894916438+00:00,1,0,1
2026-01-30T14:06:08.894928187+00:00,1,1,1
2026-01-30T14:06:08.894938750+00:00,1,0,1
2026-01-30T14:06:08.894940687+00:00,0,0,1
2026-01-30T14:06:08.894950375+00:00,0,1,1
2026-01-30T14:06:08.894960875+00:00,0,0,1
2026-01-30T14:06:08.894962625+00:00,1,0,1
2026-01-30T14:06:08.894972687+00:00,1,1,1
2026-01-30T14:06:08.894983188+00:00,1,0,1
2026-01-30T14:06:08.894995000+00:00,1,1,1
2026-01-30T14:06:08.895005500+00:00,1,0,1
2026-01-30T14:06:08.895017313+00:00,1,1,1
2026-01-30T14:06:08.895027813+00:00,1,0,1
2026-01-30T14:06:08.895039625+00:00,1,1,1
2026-01-30T14:06:08.895327250+00:00,1,1,0
2026-01-30T14:06:08.895331875+00:00,1,0,0
2026-01-30T14:06:08.895343812+00:00,1,1,0
2026-01-30T14:06:08.895354313+00:00,1,0,0
2026-01-30T14:06:08.895366125+00:00,1,1,0
2026-01-30T14:06:08.895376625+00:00,1,0,0
2026-01-30T14:06:08.895388437+00:00,1,1,0
2026-01-30T14:06:08.895398938+00:00,1,0,0
2026-01-30T14:06:08.895410750+00:00,1,1,0
2026-01-30T14:06:08.895421250+00:00,1,0,0
2026-01-30T14:06:08.895433063+00:00,1,1,0
2026-01-30T14:06:08.895443562+00:00,1,0,0
2026-01-30T14:06:08.895455312+00:00,1,1,0
2026-01-30T14:06:08.895502750+00:00,1,0,0
2026-01-30T14:06:08.895514500+00:00,1,1,0
2026-01-30T14:06:08.895525062+00:00,1,0,0
2026-01-30T14:06:08.895536813+00:00,1,1,0
2026-01-30T14:06:08.896822688+00:00,1,1,1
2026-01-30T14:06:08.896829188+00:00,1,0,1
2026-01-30T14:06:08.896841063+00:00,1,1,1
2026-01-30T14:06:08.896851625+00:00,1,0,1
2026-01-30T14:06:08.896895687+00:00,0,0,1
2026-01-30T14:06:08.896905375+00:00,0,1,1
2026-01-30T14:06:08.896915875+00:00,0,0,1
2026-01-30T14:06:08.896917625+00:00,1,0,1
2026-01-30T14:06:08.896927688+00:00,1,1,1
2026-01-30T14:06:08.896938188+00:00,1,0,1
2026-01-30T14:06:08.896950000+00:00,1,1,1
2026-01-30T14:06:08.896960500+00:00,1,0,1
2026-01-30T14:06:08.896972313+00:00,1,1,1
2026-01-30T14:06:08.896982812+00:00,1,0,1
2026-01-30T14:06:08.896994563+00:00,1,1,1
2026-01-30T14:06:08.897005125+00:00,1,0,1
2026-01-30T14:06:08.897016875+00:00,1,1,1
2026-01-30T14:06:08.897027437+00:00,1,0,1
2026-01-30T14:06:08.897039188+00:00,1,1,1
2026-01-30T14:06:08.897321625+00:00,1,1,0
2026-01-30T14:06:08.897326250+00:00,1,0,0
2026-01-30T14:06:08.897338125+00:00,1,1,0
2026-01-30T14:06:08.897348625+00:00,1,0,0
2026-01-30T14:06:08.897360438+00:00,1,1,0
2026-01-30T14:06:08.897370937+00:00,1,0,0
2026-01-30T14:06:08.897382750+00:00,1,1,0
2026-01-30T14:06:08.897393250+00:00,1,0,0
2026-01-30T14:06:08.897405063+00:00,1,1,0
2026-01-30T14:06:08.897415562+00:00,1,0,0
2026-01-30T14:06:08.897427312+00:00,1,1,0
2026-01-30T14:06:08.897437875+00:00,1,0,0
2026-01-30T14:06:08.897449625+00:00,1,1,0
2026-01-30T14:06:08.897496937+00:00,1,0,0
2026-01-30T14:06:08.897508687+00:00,1,1,0
2026-01-30T14:06:08.897519250+00:00,1,0,0
2026-01-30T14:06:08.897531000+00:00,1,1,0
2026-01-30T14:06:08.898817063+00:00,1,1,1
2026-01-30T14:06:08.898823563+00:00,1,0,1
2026-01-30T14:06:08.898825625+00:00,0,0,1
2026-01-30T14:06:08.898835312+00:00,0,1,1
2026-01-30T14:06:08.898845875+00:00,0,0,1
2026-01-30T14:06:08.898884375+00:00,1,0,1
2026-01-30T14:06:08.898894375+00:00,1,1,1
2026-01-30T14:06:08.898904938+00:00,1,0,1
2026-01-30T14:06:08.898916688+00:00,1,1,1
2026-01-30T14:06:08.898927250+00:00,1,0,1
2026-01-30T14:06:08.898939062+00:00,1,1,1
2026-01-30T14:06:08.898949563+00:00,1,0,1
2026-01-30T14:06:08.898961375+00:00,1,1,1
2026-01-30T14:06:08.898971875+00:00,1,0,1
2026-01-30T14:06:08.898983688+00:00,1,1,1
2026-01-30T14:06:08.898994188+00:00,1,0,1
2026-01-30T14:06:08.899006000+00:00,1,1,1
2026-01-30T14:06:08.899016563+00:00,1,0,1
2026-01-30T14:06:08.899028313+00:00,1,1,1
2026-01-30T14:06:08.899316125+00:00,1,1,0
2026-01-30T14:06:08.899320750+00:00,1,0,0
2026-01-30T14:06:08.899332625+00:00,1,1,0
2026-01-30T14:06:08.899343188+00:00,1,0,0
2026-01-30T14:06:08.899345188+00:00,0,0,0
2026-01-30T14:06:08.899354813+00:00,0,1,0
2026-01-30T14:06:08.899365375+00:00,0,0,0
2026-01-30T14:06:08.899367125+00:00,1,0,0
2026-01-30T14:06:08.899377125+00:00,1,1,0
2026-01-30T14:06:08.899387688+00:00,1,0,0
2026-01-30T14:06:08.899399438+00:00,1,1,0
2026-01-30T14:06:08.899410000+00:00,1,0,0
2026-01-30T14:06:08.899421813+00:00,1,1,0
2026-01-30T14:06:08.899432312+00:00,1,0,0
2026-01-30T14:06:08.899434313+00:00,0,0,0
2026-01-30T14:06:08.899444000+00:00,0,1,0
2026-01-30T14:06:08.899491312+00:00,0,0,0
2026-01-30T14:06:08.899493000+00:00,1,0,0
2026-01-30T14:06:08.899503063+00:00,1,1,0
2026-01-30T14:06:08.899513562+00:00,1,0,0
2026-01-30T14:06:08.899525375+00:00,1,1,0
2026-01-30T14:06:08.900811750+00:00,1,1,1
2026-01-30T14:06:08.900818187+00:00,1,0,1
2026-01-30T14:06:08.900830125+00:00,1,1,1
2026-01-30T14:06:08.900840625+00:00,1,0,1
2026-01-30T14:06:08.900889438+00:00,1,1,1
2026-01-30T14:06:08.900900000+00:00,1,0,1
2026-01-30T14:06:08.900911750+00:00,1,1,1
2026-01-30T14:06:08.900922312+00:00,1,0,1
2026-01-30T14:06:08.900934063+00:00,1,1,1
2026-01-30T14:06:08.900944562+00:00,1,0,1
2026-01-30T14:06:08.900944750+00:00,1,1,1
2026-01-30T14:06:08.900944812+00:00,1,0,1
2026-01-30T14:06:08.900946562+00:00,0,0,1
2026-01-30T14:06:08.900956250+00:00,0,1,1
2026-01-30T14:06:08.900966750+00:00,0,0,1
2026-01-30T14:06:08.900968500+00:00,1,0,1
2026-01-30T14:06:08.900978563+00:00,1,1,1
2026-01-30T14:06:08.900989062+00:00,1,0,1
2026-01-30T14:06:08.901000875+00:00,1,1,1
2026-01-30T14:06:08.901011375+00:00,1,0,1
2026-01-30T14:06:08.901023188+00:00,1,1,1
2026-01-30T14:06:08.901310750+00:00,1,1,0
2026-01-30T14:06:08.901315375+00:00,1,0,0
2026-01-30T14:06:08.901327250+00:00,1,1,0
2026-01-30T14:06:08.901337813+00:00,1,0,0
2026-01-30T14:06:08.901349562+00:00,1,1,0
2026-01-30T14:06:08.901360062+00:00,1,0,0
2026-01-30T14:06:08.901371875+00:00,1,1,0
2026-01-30T14:06:08.901382438+00:00,1,0,0
2026-01-30T14:06:08.901394188+00:00,1,1,0
2026-01-30T14:06:08.901404750+00:00,1,0,0
2026-01-30T14:06:08.901416500+00:00,1,1,0
2026-01-30T14:06:08.901427063+00:00,1,0,0
2026-01-30T14:06:08.901438813+00:00,1,1,0
2026-01-30T14:06:08.901486125+00:00,1,0,0
2026-01-30T14:06:08.901497875+00:00,1,1,0
2026-01-30T14:06:08.901508438+00:00,1,0,0
2026-01-30T14:06:08.901520188+00:00,1,1,0
2026-01-30T14:06:08.902806312+00:00,1,1,1
2026-01-30T14:06:08.902812812+00:00,1,0,1
2026-01-30T14:06:08.902824688+00:00,1,1,1
2026-01-30T14:06:08.902835250+00:00,1,0,1
2026-01-30T14:06:08.902883750+00:00,1,1,1
2026-01-30T14:06:08.902894250+00:00,1,0,1
2026-01-30T14:06:08.902896250+00:00,0,0,1
2026-01-30T14:06:08.902905938+00:00,0,1,1
2026-01-30T14:06:08.902916438+00:00,0,0,1
2026-01-30T14:06:08.902918187+00:00,1,0,1
2026-01-30T14:06:08.902928250+00:00,1,1,1
2026-01-30T14:06:08.902938750+00:00,1,0,1
2026-01-30T14:06:08.902950563+00:00,1,1,1
2026-01-30T14:06:08.902961063+00:00,1,0,1
2026-01-30T14:06:08.902972875+00:00,1,1,1
2026-01-30T14:06:08.902983375+00:00,1,0,1
2026-01-30T14:06:08.902995187+00:00,1,1,1
2026-01-30T14:06:08.903005688+00:00,1,0,1
2026-01-30T14:06:08.903017500+00:00,1,1,1
2026-01-30T14:06:08.903305312+00:00,1,1,0
2026-01-30T14:06:08.903309938+00:00,1,0,0
2026-01-30T14:06:08.903321812+00:00,1,1,0
2026-01-30T14:06:08.903332375+00:00,1,0,0
2026-01-30T14:06:08.903344125+00:00,1,1,0
2026-01-30T14:06:08.903354625+00:00,1,0,0
2026-01-30T14:06:08.903366437+00:00,1,1,0
2026-01-30T14:06:08.903376938+00:00,1,0,0
2026-01-30T14:06:08.903388750+00:00,1,1,0
2026-01-30T14:06:08.903399250+00:00,1,0,0
2026-01-30T14:06:08.903411063+00:00,1,1,0
2026-01-30T14:06:08.903421562+00:00,1,0,0
2026-01-30T14:06:08.903433312+00:00,1,1,0
2026-01-30T14:06:08.903480625+00:00,1,0,0
2026-01-30T14:06:08.903492437+00:00,1,1,0
2026-01-30T14:06:08.903502938+00:00,1,0,0
2026-01-30T14:06:08.903514750+00:00,1,1,0
2026-01-30T14:06:08.904800813+00:00,1,1,1
2026-01-30T14:06:08.904808312+00:00,1,0,1
2026-01-30T14:06:08.904820188+00:00,1,1,1
2026-01-30T14:06:08.904830750+00:00,1,0,1
2026-01-30T14:06:08.904879312+00:00,1,1,1
2026-01-30T14:06:08.904889813+00:00,1,0,1
2026-01-30T14:06:08.904901625+00:00,1,1,1
2026-01-30T14:06:08.904912188+00:00,1,0,1
2026-01-30T14:06:08.904923938+00:00,1,1,1
2026-01-30T14:06:08.904934500+00:00,1,0,1
2026-01-30T14:06:08.904946250+00:00,1,1,1
2026-01-30T14:06:08.904956813+00:00,1,0,1
2026-01-30T14:06:08.904968562+00:00,1,1,1
2026-01-30T14:06:08.904979125+00:00,1,0,1
2026-01-30T14:06:08.904990875+00:00,1,1,1
2026-01-30T14:06:08.905001437+00:00,1,0,1
2026-01-30T14:06:08.905003438+00:00,0,0,1
2026-01-30T14:06:08.905013062+00:00,0,1,1
2026-01-30T14:06:08.905299875+00:00,0,1,0
2026-01-30T14:06:08.905304500+00:00,0,0,0
2026-01-30T14:06:08.905316250+00:00,0,1,0
2026-01-30T14:06:08.905326813+00:00,0,0,0
2026-01-30T14:06:08.905338437+00:00,0,1,0
2026-01-30T14:06:08.905349000+00:00,0,0,0
2026-01-30T14:06:08.905360625+00:00,0,1,0
2026-01-30T14:06:08.905371187+00:00,0,0,0
2026-01-30T14:06:08.905372937+00:00,1,0,0
2026-01-30T14:06:08.905382938+00:00,1,1,0
2026-01-30T14:06:08.905393500+00:00,1,0,0
2026-01-30T14:06:08.905395500+00:00,0,0,0
2026-01-30T14:06:08.905405125+00:00,0,1,0
2026-01-30T14:06:08.905415687+00:00,0,0,0
2026-01-30T14:06:08.905417437+00:00,1,0,0
2026-01-30T14:06:08.905427438+00:00,1,1,0
2026-01-30T14:06:08.905474750+00:00,1,0,0
2026-01-30T14:06:08.905476750+00:00,0,0,0
2026-01-30T14:06:08.905486375+00:00,0,1,0
2026-01-30T14:06:08.905496937+00:00,0,0,0
2026-01-30T14:06:08.905508562+00:00,0,1,0
2026-01-30T14:06:08.906795438+00:00,0,1,1
2026-01-30T14:06:08.906801937+00:00,0,0,1
2026-01-30T14:06:08.906803812+00:00,1,0,1
2026-01-30T14:06:08.906813813+00:00,1,1,1
2026-01-30T14:06:08.906824375+00:00,1,0,1
2026-01-30T14:06:08.906872875+00:00,1,1,1
2026-01-30T14:06:08.906883438+00:00,1,0,1
2026-01-30T14:06:08.906895188+00:00,1,1,1
2026-01-30T14:06:08.906905750+00:00,1,0,1
2026-01-30T14:06:08.906917500+00:00,1,1,1
2026-01-30T14:06:08.906928063+00:00,1,0,1
2026-01-30T14:06:08.906939812+00:00,1,1,1
2026-01-30T14:06:08.906950312+00:00,1,0,1
2026-01-30T14:06:08.906962125+00:00,1,1,1
2026-01-30T14:06:08.906972625+00:00,1,0,1
2026-01-30T14:06:08.906974625+00:00,0,0,1
2026-01-30T14:06:08.906984312+00:00,0,1,1
2026-01-30T14:06:08.906994813+00:00,0,0,1
2026-01-30T14:06:08.906996563+00:00,1,0,1
2026-01-30T14:06:08.907006625+00:00,1,1,1
2026-01-30T14:06:08.907294375+00:00,1,1,0
2026-01-30T14:06:08.907299000+00:00,1,0,0
2026-01-30T14:06:08.907301125+00:00,0,0,0
2026-01-30T14:06:08.907310750+00:00,0,1,0
2026-01-30T14:06:08.907321312+00:00,0,0,0
2026-01-30T14:06:08.907323062+00:00,1,0,0
2026-01-30T14:06:08.907333062+00:00,1,1,0
2026-01-30T14:06:08.907343625+00:00,1,0,0
2026-01-30T14:06:08.907345562+00:00,0,0,0
2026-01-30T14:06:08.907355250+00:00,0,1,0
2026-01-30T14:06:08.907365750+00:00,0,0,0
